Area,Item,Element,Unit,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014
Spain,"Melons, other (inc.cantaloupes)",Production,tonnes,1071154.0,1086718.0,1087917.0,1183154.0,1042439.0,984786.0,926693.0,871996.0,882869.0,856951.0,750151.0
Spain,Millet,Production,tonnes,762.0,696.0,604.0,517.0,550.0,1248.0,1070.0,688.0,646.0,625.0,707.0
Spain,Mushrooms and truffles,Production,tonnes,138782.0,137764.0,135419.0,131974.0,133548.0,131000.0,133000.0,146100.0,147440.0,149661.0,149854.0
Spain,"Nuts, nes",Production,tonnes,4792.0,4000.0,4825.0,5032.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0
Spain,Oats,Production,tonnes,1042975.0,542108.0,948185.0,1309450.0,1188300.0,923946.0,1024661.0,1119214.0,683500.0,957700.0,649097.0
Spain,Olives,Production,tonnes,5200029.0,4021720.0,5679021.0,6140251.0,5570727.0,6972094.0,7197600.0,7820060.0,3849300.0,9250610.0,4560400.0
Spain,"Onions, dry",Production,tonnes,1030449.0,1006051.0,1099551.0,1184250.0,1062538.0,1256288.0,1105131.0,1307531.0,1169721.0,1214501.0,1364633.0
Spain,"Onions, shallots, green",Production,tonnes,21694.0,21704.0,29258.0,34278.0,38000.0,34060.0,32388.0,22172.0,21675.0,19299.0,20509.0
Spain,Oranges,Production,tonnes,2767148.0,2376230.0,3397011.0,2740280.0,3410288.0,2669355.0,3114800.0,2818888.0,2942280.0,3536745.0,3494471.0
Spain,Peaches and nectarines,Production,tonnes,987574.0,1260878.0,1245527.0,1221073.0,1244291.0,1234886.0,1286456.0,1336362.0,1171858.0,1329852.0,1573640.0
Spain,Pears,Production,tonnes,609461.0,639809.0,593858.0,551848.0,538677.0,463969.0,476686.0,502434.0,407428.0,425560.0,429548.0
Spain,"Peas, dry",Production,tonnes,201206.0,132549.0,189819.0,160207.0,137567.0,147870.0,251575.0,253427.0,121017.0,201326.0,141860.0
Spain,"Peas, green",Production,tonnes,69387.0,54759.0,77793.0,73937.0,75438.0,91847.0,83530.0,85300.0,79511.0,85601.0,98602.0
Spain,Peppermint,Production,tonnes,300.0,260.0,210.0,170.0,120.0,100.0,90.0,90.0,90.0,87.0,94.0
Spain,Persimmons,Production,tonnes,45800.0,51950.0,63000.0,67000.0,95400.0,100200.0,125280.0,159400.0,212300.0,242800.0,245000.0
Spain,Pistachios,Production,tonnes,2899.0,2864.0,2830.0,2796.0,2761.0,2783.0,2722.0,2708.0,2681.0,2489.0,2468.0
Spain,Plums and sloes,Production,tonnes,145631.0,251812.0,178705.0,191100.0,198904.0,232780.0,218968.0,230877.0,210700.0,172400.0,232765.0
Spain,Poppy seed,Production,tonnes,2658.0,3850.0,100.0,5500.0,6500.0,7000.0,7438.0,8000.0,11000.0,12000.0,11000.0
Spain,Potatoes,Production,tonnes,2773567.0,2563464.0,2515001.0,2479582.0,2145171.0,2719291.0,2326654.0,2455101.0,2192284.0,2182082.0,2543930.0
Spain,"Pulses, nes",Production,tonnes,89000.0,21751.0,16310.0,14213.0,11122.0,18029.0,32250.0,31200.0,41800.0,41500.0,57000.0
Spain,"Pumpkins, squash and gourds",Production,tonnes,337000.0,297000.0,312000.0,373600.0,290000.0,310000.0,366500.0,393100.0,513964.0,542140.0,462266.0
Spain,Quinces,Production,tonnes,17285.0,18812.0,13136.0,12098.0,11705.0,15283.0,12768.0,13115.0,8071.0,11607.0,11278.0
Spain,Rapeseed,Production,tonnes,8760.0,4113.0,7926.0,34700.0,20810.0,34663.0,35500.0,63902.0,53447.0,112928.0,104262.0
Spain,Raspberries,Production,tonnes,6000.0,7000.0,7500.0,10000.0,12000.0,12000.0,9226.0,9552.0,12931.0,11703.0,14307.0
Spain,"Rice, paddy",Production,tonnes,883131.0,824114.0,724351.0,723426.0,665200.0,913754.0,927817.0,927554.0,899602.0,876631.0,861103.0
Spain,"Roots and tubers, nes",Production,tonnes,7361.0,8000.0,9500.0,10000.0,8187.0,8026.0,6499.0,5731.0,6972.0,6880.0,7245.0
Spain,Rye,Production,tonnes,162718.0,129096.0,164997.0,261369.0,283212.0,180666.0,258380.0,366700.0,256675.0,384339.0,290970.0
Spain,Safflower seed,Production,tonnes,90.0,18.0,67.0,24.0,30.0,35.0,3517.0,5424.0,1966.0,4196.0,3706.0
Spain,Seed cotton,Production,tonnes,351587.0,343823.0,145079.0,127165.0,55731.0,79220.0,115088.0,182781.0,190700.0,145356.0,226200.0
Spain,Sorghum,Production,tonnes,24581.0,22119.0,20519.0,26000.0,22397.0,32782.0,36561.0,36643.0,27400.0,45100.0,47661.0
Spain,Soybeans,Production,tonnes,394.0,2797.0,1519.0,920.0,748.0,2767.0,1812.0,1740.0,1333.0,1390.0,2650.0
Spain,"Spices, nes",Production,tonnes,2705.0,2766.0,2800.0,3000.0,3233.0,3500.0,3700.0,3812.0,4000.0,4000.0,4000.0
Spain,Spinach,Production,tonnes,53723.0,62262.0,65030.0,67167.0,59476.0,47983.0,59403.0,70571.0,61814.0,55110.0,60800.0
Spain,Strawberries,Production,tonnes,334892.0,320853.0,330485.0,269139.0,281240.0,266772.0,275355.0,262730.0,290843.0,312466.0,291870.0
Spain,Sugar beet,Production,tonnes,7174942.0,7291092.0,5827031.0,4909958.0,3987500.0,4225433.0,3534517.0,4188535.0,3460230.0,2519482.0,3723309.0
Spain,Sugar cane,Production,tonnes,66810.0,43405.0,16425.0,522.0,0.0,144.0,220.0,100.0,285.0,390.0,517.0
Spain,Sunflower seed,Production,tonnes,820872.0,381275.0,662083.0,733154.0,872687.0,869540.0,887000.0,1090171.0,642017.0,1038071.0,952986.0
Spain,Sweet potatoes,Production,tonnes,24290.0,23554.0,24781.0,22265.0,24717.0,24838.0,22506.0,20991.0,10201.0,10800.0,13550.0
Spain,"Tangerines, mandarins, clementines, satsumas",Production,tonnes,2459820.0,1956923.0,2508049.0,1987432.0,2227916.0,2000149.0,2196890.0,2117119.0,1871265.0,2198926.0,2389681.0
Spain,"Tobacco, unmanufactured",Production,tonnes,40596.0,40251.0,32563.0,29248.0,31127.0,34827.0,33410.0,33692.0,33200.0,31330.0,29140.0
Spain,Tomatoes,Production,tonnes,4383202.0,4810301.0,3800552.0,4081477.0,4049753.0,4798053.0,4312709.0,3864120.0,4046400.0,3772846.0,4888880.0
Spain,Triticale,Production,tonnes,26054.0,52130.0,114317.0,133750.0,136246.0,138491.0,144991.0,207218.0,217300.0,394800.0,449674.0
Spain,"Vegetables, fresh nes",Production,tonnes,492831.0,450000.0,500000.0,520123.0,525000.0,565000.0,600000.0,620000.0,551000.0,577500.0,586147.0
Spain,"Vegetables, leguminous nes",Production,tonnes,63395.0,53619.0,64402.0,67944.0,76032.0,69903.0,69903.0,67971.0,50149.0,45318.0,45014.0
Spain,Vetches,Production,tonnes,129008.0,44435.0,39622.0,31948.0,23563.0,40979.0,55207.0,51807.0,60067.0,82200.0,107000.0
Spain,"Walnuts, with shell",Production,tonnes,8514.0,8629.0,9500.0,9512.0,11682.0,13299.0,13525.0,13815.0,16877.0,14230.0,15594.0
Spain,Watermelons,Production,tonnes,816208.0,719621.0,730902.0,790947.0,723164.0,851976.0,782430.0,766301.0,871324.0,869499.0,858575.0
Spain,Wheat,Production,tonnes,7096724.0,4026694.0,5521582.0,6436359.0,6714300.0,4804772.0,5941197.0,6876657.0,5189828.0,7744928.0,6471400.0
Spain,Cereals (Rice Milled Eqv),Production,tonnes,24548495.0,13966960.0,18847422.0,24298058.0,23773826.0,17590653.0,19571048.0,21788268.0,17247711.0,25082531.0,20317255.0
Spain,"Cereals,Total",Production,tonnes,24842578.0,14241390.0,19088631.0,24538959.0,23995338.0,17894933.0,19880011.0,22097143.0,17547278.0,25374449.0,20604003.0
Spain,"Citrus Fruit,Total",Production,tonnes,6077002.0,5323964.0,6845578.0,5288452.0,6374595.0,5291819.0,6092427.0,5736197.0,5559874.0,6618990.0,7055427.0
Spain,"Coarse Grain, Total",Production,tonnes,16862723.0,9390582.0,12842698.0,17379174.0,16615838.0,12176407.0,13010997.0,14292932.0,11457848.0,16752890.0,13271500.0
Spain,Fibre Crops Primary,Production,tonnes,118098.0,115184.0,47821.0,41794.0,18624.0,26428.0,38484.0,62449.0,52801.0,48482.0,74947.0
Spain,"Fruit excl Melons,Total",Production,tonnes,16998446.0,15638078.0,17495787.0,15182846.0,16297880.0,14673205.0,16256881.0,15733692.0,14704459.0,18160674.0,17764084.0
Spain,Oilcakes Equivalent,Production,tonnes,471606.0,264687.0,351800.0,398895.0,441391.0,453835.0,471383.0,596227.0,380797.0,595256.0,567777.0
Spain,Oilcrops Primary,Production,tonnes,1511015.0,1070743.0,1536120.0,1677745.0,1599718.0,1913452.0,1973658.0,2209037.0,1148819.0,2520516.0,1455759.0
Spain,"Pulses,Total",Production,tonnes,596385.0,285510.0,346389.0,305791.0,247380.0,285879.0,444110.0,449017.0,296631.0,433306.0,452256.0
Spain,"Roots and Tubers,Total",Production,tonnes,2805218.0,2595018.0,2549282.0,2511847.0,2178075.0,2752155.0,2355659.0,2481823.0,2209457.0,2199762.0,2564725.0
Spain,"Treenuts,Total",Production,tonnes,139255.0,265018.0,364807.0,231130.0,234876.0,318058.0,276751.0,264813.0,265964.0,197302.0,248444.0
Spain,Vegetables Primary,Production,tonnes,13368571.0,13391165.0,12875309.0,13080361.0,12612252.0,13336320.0,12716234.0,12692854.0,12989571.0,12885923.0,14172680.0
Spain,"Vegetables&Melons, Total",Production,tonnes,13368571.0,13391165.0,12875309.0,13080361.0,12612252.0,13336320.0,12716234.0,12692854.0,12989571.0,12885923.0,14172680.0
Sweden,Apples,Production,tonnes,18500.0,17683.0,24000.0,21000.0,22200.0,21000.0,23500.0,20684.0,23390.0,27400.0,24580.0
Sweden,Barley,Production,tonnes,1691900.0,1592900.0,1110600.0,1439000.0,1671600.0,1680900.0,1232300.0,1409100.0,1701700.0,1940100.0,1574200.0
Sweden,"Beans, dry",Production,tonnes,880.0,750.0,1000.0,900.0,743.0,687.0,993.0,999.0,886.0,724.0,755.0
Sweden,Berries nes,Production,tonnes,1150.0,1200.0,1411.0,1577.0,1694.0,1755.0,1801.0,2400.0,1600.0,1718.0,1708.0
Sweden,Blueberries,Production,tonnes,2330.0,2250.0,2434.0,2500.0,2509.0,2527.0,2550.0,2600.0,3000.0,2733.0,2675.0
Sweden,Cabbages and other brassicas,Production,tonnes,20800.0,15557.0,19000.0,15200.0,16900.0,18000.0,20800.0,17800.0,16300.0,16800.0,15900.0
Sweden,Carrots and turnips,Production,tonnes,109900.0,96228.0,116600.0,89400.0,91600.0,122600.0,83000.0,104870.0,128700.0,112800.0,119000.0
Sweden,Cauliflowers and broccoli,Production,tonnes,5600.0,7394.0,6400.0,6500.0,5300.0,6500.0,6090.0,7968.0,7470.0,7940.0,9370.0
Sweden,Cherries,Production,tonnes,800.0,140.0,300.0,400.0,450.0,870.0,841.0,714.0,670.0,684.0,699.0
Sweden,Cucumbers and gherkins,Production,tonnes,30400.0,35800.0,35500.0,38300.0,27700.0,30600.0,34900.0,35500.0,36700.0,27900.0,38120.0
Sweden,Currants,Production,tonnes,400.0,493.0,500.0,450.0,399.0,366.0,330.0,280.0,290.0,260.0,222.0
Sweden,"Grain, mixed",Production,tonnes,74700.0,80800.0,54700.0,59400.0,58300.0,67800.0,68600.0,68900.0,53400.0,71300.0,48900.0
Sweden,"Leeks, other alliaceous vegetables",Production,tonnes,2400.0,3424.0,3800.0,3100.0,3500.0,6100.0,4800.0,5000.0,2800.0,3900.0,5280.0
Sweden,Lettuce and chicory,Production,tonnes,23300.0,27199.0,26200.0,26600.0,28500.0,28500.0,24100.0,25830.0,33400.0,26200.0,37800.0
Sweden,Linseed,Production,tonnes,11600.0,15700.0,11900.0,6700.0,5400.0,18800.0,23600.0,23000.0,12400.0,9600.0,11000.0
Sweden,Oats,Production,tonnes,925300.0,746300.0,624400.0,889800.0,820000.0,744200.0,559300.0,692000.0,731200.0,851500.0,665900.0
Sweden,"Onions, dry",Production,tonnes,23000.0,28614.0,32800.0,29000.0,30000.0,35999.0,36880.0,41623.0,50400.0,49600.0,53380.0
Sweden,Pears,Production,tonnes,1900.0,1687.0,1700.0,1600.0,1600.0,1659.0,1830.0,2452.0,1690.0,1620.0,1810.0
Sweden,"Peas, dry",Production,tonnes,88000.0,65400.0,50800.0,38100.0,29100.0,48900.0,54100.0,42800.0,35100.0,40800.0,46500.0
Sweden,"Peas, green",Production,tonnes,44500.0,44815.0,42000.0,40000.0,42374.0,42807.0,44260.0,40680.0,40100.0,44450.0,43834.0
Sweden,Plums and sloes,Production,tonnes,300.0,311.0,320.0,300.0,300.0,335.0,360.0,540.0,290.0,260.0,250.0
Sweden,Potatoes,Production,tonnes,979100.0,947300.0,777800.0,789000.0,853200.0,857900.0,816300.0,882000.0,805400.0,806100.0,822100.0
Sweden,Rapeseed,Production,tonnes,227500.0,198200.0,220400.0,222400.0,259400.0,298400.0,276200.0,247500.0,317800.0,327500.0,322700.0
Sweden,Raspberries,Production,tonnes,190.0,236.0,274.0,300.0,400.0,430.0,450.0,465.0,520.0,540.0,550.0
Sweden,Rye,Production,tonnes,133400.0,112300.0,115400.0,137600.0,168800.0,218400.0,117600.0,126500.0,139900.0,142000.0,173600.0
Sweden,Strawberries,Production,tonnes,11500.0,12137.0,11700.0,11800.0,11700.0,11700.0,11500.0,12893.0,16300.0,13800.0,16020.0
Sweden,Sugar beet,Production,tonnes,2287100.0,2381200.0,2189000.0,2137700.0,1974900.0,2405800.0,1973700.0,2493200.0,2178100.0,2326200.0,2056200.0
Sweden,Tomatoes,Production,tonnes,19400.0,17273.0,17400.0,16400.0,16200.0,13600.0,13800.0,13543.0,14500.0,15100.0,14580.0
Sweden,Triticale,Production,tonnes,270200.0,271500.0,255900.0,276100.0,274100.0,252700.0,158700.0,107200.0,140400.0,111700.0,226400.0
Sweden,"Vegetables, fresh nes",Production,tonnes,35000.0,33000.0,30000.0,25000.0,27091.0,26738.0,26132.0,26000.0,28000.0,30000.0,28458.0
Sweden,"Vegetables, leguminous nes",Production,tonnes,12400.0,14900.0,13100.0,13000.0,20140.0,26100.0,31100.0,53000.0,58200.0,61300.0,61100.0
Sweden,Wheat,Production,tonnes,2412300.0,2246800.0,1967400.0,2255700.0,2202200.0,2277900.0,2143000.0,2253100.0,2289300.0,1868600.0,3086400.0
Sweden,Cereals (Rice Milled Eqv),Production,tonnes,5507800.0,5050600.0,4128400.0,5057600.0,5195000.0,5241900.0,4279500.0,4656800.0,5055900.0,4985200.0,5775400.0
Sweden,"Cereals,Total",Production,tonnes,5507800.0,5050600.0,4128400.0,5057600.0,5195000.0,5241900.0,4279500.0,4656800.0,5055900.0,4985200.0,5775400.0
Sweden,"Coarse Grain, Total",Production,tonnes,3095500.0,2803800.0,2161000.0,2801900.0,2992800.0,2964000.0,2136500.0,2403700.0,2766600.0,3116600.0,2689000.0
Sweden,"Fruit excl Melons,Total",Production,tonnes,37070.0,36137.0,42639.0,39927.0,41252.0,40642.0,43163.0,43028.0,47750.0,49015.0,48514.0
Sweden,Oilcakes Equivalent,Production,tonnes,143808.0,128811.0,139737.0,137661.0,159042.0,190884.0,180588.0,162990.0,198492.0,202548.0,200550.0
Sweden,Oilcrops Primary,Production,tonnes,90510.0,80811.0,87917.0,86857.0,100462.0,119972.0,113216.0,102100.0,125104.0,127810.0,126476.0
Sweden,"Pulses,Total",Production,tonnes,88880.0,66150.0,51800.0,39000.0,29843.0,49587.0,55093.0,43799.0,35986.0,41524.0,47255.0
Sweden,"Roots and Tubers,Total",Production,tonnes,979100.0,947300.0,777800.0,789000.0,853200.0,857900.0,816300.0,882000.0,805400.0,806100.0,822100.0
Sweden,Vegetables Primary,Production,tonnes,326700.0,324204.0,342800.0,302500.0,309305.0,357544.0,325862.0,371814.0,416570.0,395990.0,426822.0
Sweden,"Vegetables&Melons, Total",Production,tonnes,326700.0,324204.0,342800.0,302500.0,309305.0,357544.0,325862.0,371814.0,416570.0,395990.0,426822.0
Switzerland,Apples,Production,tonnes,284586.0,212996.0,259305.0,276939.0,258530.0,251054.0,201641.0,327500.0,233556.0,210129.0,231343.0
Switzerland,Apricots,Production,tonnes,7061.0,5161.0,6594.0,6405.0,5618.0,9450.0,8190.0,9398.0,8768.0,8395.0,10621.0
Switzerland,Artichokes,Production,tonnes,1.0,3.0,12.0,4.0,3.0,1.0,3.0,4.0,3.0,5.0,5.0
Switzerland,Asparagus,Production,tonnes,197.0,229.0,242.0,279.0,333.0,410.0,470.0,510.0,501.0,613.0,805.0
Switzerland,Barley,Production,tonnes,257400.0,231200.0,230000.0,210500.0,200341.0,198061.0,174113.0,183371.0,184141.0,164839.0,201091.0
Switzerland,"Beans, green",Production,tonnes,7714.0,7978.0,8181.0,11079.0,11718.0,9136.0,8955.0,12343.0,10093.0,8235.0,10729.0
Switzerland,Berries nes,Production,tonnes,95.0,103.0,132.0,112.0,110.0,115.0,71.0,39.0,22.0,17.0,16.0
Switzerland,Cabbages and other brassicas,Production,tonnes,39074.0,34381.0,28506.0,29748.0,31822.0,35686.0,37378.0,44506.0,38881.0,34329.0,37390.0
Switzerland,Carrots and turnips,Production,tonnes,57629.0,59009.0,53097.0,53827.0,58702.0,69539.0,61179.0,75673.0,67793.0,62111.0,65338.0
Switzerland,Cauliflowers and broccoli,Production,tonnes,9034.0,8761.0,7475.0,8107.0,9638.0,10526.0,11830.0,13513.0,13901.0,13151.0,13297.0
Switzerland,Cherries,Production,tonnes,14823.0,9984.0,7877.0,10406.0,6281.0,12144.0,7301.0,14560.0,4628.0,5573.0,13148.0
Switzerland,Chestnut,Production,tonnes,200.0,200.0,252.0,254.0,255.0,257.0,259.0,261.0,263.0,44.0,44.0
Switzerland,"Chillies and peppers, green",Production,tonnes,162.0,185.0,205.0,208.0,166.0,249.0,231.0,343.0,430.0,453.0,532.0
Switzerland,Cucumbers and gherkins,Production,tonnes,8058.0,8385.0,8564.0,8434.0,8756.0,10568.0,10386.0,11226.0,11396.0,11883.0,12953.0
Switzerland,Currants,Production,tonnes,499.0,493.0,493.0,432.0,490.0,495.0,544.0,514.0,452.0,529.0,470.0
Switzerland,"Fruit, fresh nes",Production,tonnes,3200.0,2500.0,2800.0,3100.0,2900.0,2817.0,2800.0,2900.0,2650.0,2506.0,2515.0
Switzerland,Garlic,Production,tonnes,9.0,9.0,7.0,15.0,50.0,15.0,10.0,19.0,20.0,41.0,36.0
Switzerland,Gooseberries,Production,tonnes,69.0,54.0,66.0,69.0,50.0,74.0,77.0,80.0,67.0,76.0,71.0
Switzerland,"Grain, mixed",Production,tonnes,1500.0,2100.0,1300.0,1103.0,1258.0,961.0,883.0,1010.0,967.0,812.0,1167.0
Switzerland,Grapes,Production,tonnes,146871.0,126865.0,128070.0,131837.0,136069.0,141002.0,130577.0,141698.0,127153.0,106289.0,118286.0
Switzerland,Hops,Production,tonnes,49.0,38.0,28.0,36.0,35.0,40.0,40.0,41.0,42.0,31.0,34.0
Switzerland,Kiwi fruit,Production,tonnes,374.0,374.0,321.0,313.0,206.0,548.0,213.0,539.0,460.0,555.0,501.0
Switzerland,"Leeks, other alliaceous vegetables",Production,tonnes,11300.0,10315.0,8273.0,9464.0,9864.0,11972.0,11228.0,13737.0,11618.0,11167.0,14084.0
Switzerland,Lettuce and chicory,Production,tonnes,65563.0,64977.0,57087.0,63481.0,63200.0,69853.0,68350.0,75652.0,68779.0,70504.0,74463.0
Switzerland,Maize,Production,tonnes,180900.0,198900.0,152400.0,177600.0,170699.0,174035.0,143502.0,151290.0,146505.0,123916.0,138474.0
Switzerland,"Maize, green",Production,tonnes,967.0,1121.0,1316.0,1507.0,1480.0,2105.0,1876.0,1697.0,1932.0,1841.0,1946.0
Switzerland,"Melons, other (inc.cantaloupes)",Production,tonnes,31.0,25.0,63.0,78.0,27.0,19.0,35.0,35.0,9.0,21.0,15.0
Switzerland,Mushrooms and truffles,Production,tonnes,7451.0,7440.0,7440.0,7440.0,7500.0,7905.0,8465.0,8524.0,7977.0,8077.0,8155.0
Switzerland,Oats,Production,tonnes,15700.0,15300.0,12000.0,10100.0,9470.0,10549.0,8932.0,8717.0,8765.0,7934.0,8444.0
Switzerland,"Onions, shallots, green",Production,tonnes,37374.0,23182.0,25056.0,27226.0,26989.0,37425.0,31679.0,43356.0,41546.0,38046.0,42018.0
Switzerland,Peaches and nectarines,Production,tonnes,89.0,166.0,203.0,129.0,150.0,186.0,204.0,160.0,224.0,225.0,273.0
Switzerland,Pears,Production,tonnes,71980.0,64567.0,60546.0,83636.0,83235.0,67788.0,40062.0,59937.0,48229.0,44152.0,48570.0
Switzerland,"Peas, dry",Production,tonnes,16822.0,17858.0,18400.0,18300.0,16650.0,14524.0,14537.0,14089.0,13140.0,12299.0,14074.0
Switzerland,"Peas, green",Production,tonnes,3922.0,3876.0,3636.0,4517.0,5308.0,5467.0,4849.0,5025.0,4078.0,3938.0,5340.0
Switzerland,Plums and sloes,Production,tonnes,10380.0,5849.0,8678.0,9994.0,5174.0,10238.0,5663.0,12799.0,5204.0,6564.0,10266.0
Switzerland,Potatoes,Production,tonnes,526700.0,485000.0,391000.0,491000.0,473000.0,521500.0,420800.0,515000.0,447000.0,359800.0,503800.0
Switzerland,"Pumpkins, squash and gourds",Production,tonnes,5284.0,5583.0,5391.0,5570.0,5414.0,8385.0,7850.0,10140.0,9492.0,8921.0,11632.0
Switzerland,Quinces,Production,tonnes,688.0,411.0,674.0,654.0,626.0,614.0,631.0,626.0,614.0,629.0,635.0
Switzerland,Rapeseed,Production,tonnes,59100.0,58800.0,57900.0,61000.0,62100.0,67000.0,67900.0,74000.0,68977.0,72510.0,93945.0
Switzerland,Raspberries,Production,tonnes,1442.0,1285.0,1392.0,1434.0,1390.0,2213.0,1966.0,2158.0,2259.0,2582.0,2920.0
Switzerland,Rye,Production,tonnes,11300.0,9400.0,8600.0,10100.0,12098.0,15874.0,13708.0,12726.0,10487.0,10257.0,12939.0
Switzerland,Soybeans,Production,tonnes,7100.0,4000.0,3000.0,2600.0,2900.0,3000.0,3076.0,3300.0,3050.0,3553.0,3882.0
Switzerland,Spinach,Production,tonnes,10284.0,16266.0,16636.0,17485.0,16620.0,16825.0,15974.0,15958.0,15051.0,16536.0,16622.0
Switzerland,Strawberries,Production,tonnes,9240.0,8543.0,7561.0,7798.0,6994.0,6862.0,7362.0,8216.0,8494.0,8743.0,10906.0
Switzerland,Sugar beet,Production,tonnes,1455811.0,1409357.0,1242728.0,1572925.0,1625220.0,1719707.0,1302055.0,1828184.0,1672761.0,1376289.0,1924260.0
Switzerland,Sunflower seed,Production,tonnes,13600.0,15100.0,13300.0,13000.0,11700.0,11800.0,10600.0,9900.0,9248.0,8641.0,9730.0
Switzerland,"Tobacco, unmanufactured",Production,tonnes,1320.0,1527.0,1176.0,870.0,1204.0,953.0,1183.0,1238.0,1071.0,1051.0,997.0
Switzerland,Tomatoes,Production,tonnes,29583.0,27072.0,26917.0,30630.0,33459.0,38364.0,40149.0,41929.0,44766.0,46686.0,45052.0
Switzerland,Triticale,Production,tonnes,82900.0,68400.0,64600.0,58700.0,58854.0,56295.0,58332.0,62044.0,55147.0,50424.0,50477.0
Switzerland,"Vegetables, fresh nes",Production,tonnes,35489.0,33859.0,31531.0,34373.0,34789.0,46903.0,43480.0,50933.0,47550.0,44439.0,51016.0
Switzerland,"Vegetables, leguminous nes",Production,tonnes,47.0,46.0,36.0,64.0,73.0,67.0,60.0,79.0,110.0,74.0,88.0
Switzerland,"Walnuts, with shell",Production,tonnes,2588.0,1283.0,1273.0,2482.0,1837.0,2404.0,2401.0,2427.0,2432.0,2452.0,2464.0
Switzerland,Wheat,Production,tonnes,539300.0,531200.0,543700.0,543000.0,548097.0,549919.0,524017.0,553150.0,515595.0,479659.0,550826.0
Switzerland,Cereals (Rice Milled Eqv),Production,tonnes,1089000.0,1056500.0,1013200.0,1011900.0,1001644.0,1006184.0,924003.0,972872.0,922219.0,838486.0,964087.0
Switzerland,"Cereals,Total",Production,tonnes,1089000.0,1056500.0,1013200.0,1011900.0,1001644.0,1006184.0,924003.0,972872.0,922219.0,838486.0,964087.0
Switzerland,"Coarse Grain, Total",Production,tonnes,549700.0,525300.0,469500.0,468900.0,453547.0,456265.0,399986.0,419722.0,406624.0,358827.0,413261.0
Switzerland,"Fruit excl Melons,Total",Production,tonnes,551397.0,439351.0,484712.0,533258.0,507823.0,505756.0,407549.0,581466.0,443111.0,397272.0,450999.0
Switzerland,Oilcakes Equivalent,Production,tonnes,47461.0,45537.0,43361.0,44764.0,45050.0,48356.0,48432.0,51974.0,48493.0,50684.0,64248.0
Switzerland,Oilcrops Primary,Production,tonnes,29312.0,29255.0,27995.0,28978.0,28917.0,30969.0,30854.0,32944.0,30742.0,31907.0,40520.0
Switzerland,"Pulses,Total",Production,tonnes,16822.0,17858.0,18700.0,18600.0,16850.0,15545.0,15577.0,15414.0,14238.0,13590.0,15749.0
Switzerland,"Roots and Tubers,Total",Production,tonnes,526700.0,485000.0,391000.0,491000.0,473000.0,521500.0,420800.0,515000.0,447000.0,359800.0,503800.0
Switzerland,"Treenuts,Total",Production,tonnes,2788.0,1483.0,1525.0,2736.0,2092.0,2661.0,2660.0,2688.0,2695.0,2496.0,2508.0
Switzerland,Vegetables Primary,Production,tonnes,329173.0,312702.0,289671.0,313536.0,325911.0,381420.0,364437.0,425202.0,395926.0,381071.0,411516.0
Switzerland,"Vegetables&Melons, Total",Production,tonnes,329173.0,312702.0,289671.0,313536.0,325911.0,381420.0,364437.0,425202.0,395926.0,381071.0,411516.0
The former Yugoslav Republic of Macedonia,"Almonds, with shell",Production,tonnes,1175.0,511.0,685.0,1376.0,622.0,819.0,1006.0,899.0,857.0,756.0,520.0
The former Yugoslav Republic of Macedonia,"Anise, badian, fennel, coriander",Production,tonnes,400.0,1200.0,1007.0,1037.0,1062.0,1090.0,1119.0,1147.0,1600.0,985.0,986.0
The former Yugoslav Republic of Macedonia,Apples,Production,tonnes,82409.0,86217.0,95826.0,152089.0,174315.0,106356.0,121383.0,124552.0,127171.0,112929.0,95684.0
The former Yugoslav Republic of Macedonia,Apricots,Production,tonnes,4476.0,2964.0,3561.0,3531.0,3706.0,2950.0,2996.0,3747.0,4503.0,3968.0,4619.0
The former Yugoslav Republic of Macedonia,Asparagus,Production,tonnes,500.0,600.0,646.0,663.0,672.0,679.0,700.0,689.0,700.0,695.0,737.0
The former Yugoslav Republic of Macedonia,Barley,Production,tonnes,149963.0,136891.0,135053.0,106635.0,162779.0,146372.0,126315.0,129509.0,90384.0,125565.0,153055.0
The former Yugoslav Republic of Macedonia,"Beans, dry",Production,tonnes,14635.0,6325.0,6748.0,7000.0,7405.0,7000.0,7000.0,7000.0,7000.0,7000.0,7126.0
The former Yugoslav Republic of Macedonia,"Beans, green",Production,tonnes,14200.0,14200.0,14900.0,10947.0,12800.0,12751.0,12070.0,12990.0,10978.0,11373.0,13417.0
The former Yugoslav Republic of Macedonia,Cabbages and other brassicas,Production,tonnes,68251.0,66499.0,66800.0,86226.0,93876.0,112130.0,149157.0,142670.0,128571.0,157416.0,163988.0
The former Yugoslav Republic of Macedonia,Carrots and turnips,Production,tonnes,3193.0,3164.0,3158.0,3200.0,3800.0,4606.0,4032.0,4722.0,3634.0,2978.0,4363.0
The former Yugoslav Republic of Macedonia,Cauliflowers and broccoli,Production,tonnes,215.0,200.0,500.0,400.0,376.0,399.0,500.0,453.0,520.0,483.0,506.0
The former Yugoslav Republic of Macedonia,Cherries,Production,tonnes,4017.0,4358.0,4646.0,4966.0,5631.0,5587.0,5701.0,6019.0,5539.0,6037.0,6324.0
