,index,4ocean-above_tfidf,4ocean-below_tfidf,4ocean-ratio_tfidf,5gyres-above_tfidf,5gyres-below_tfidf,5gyres-ratio_tfidf,aplastic_planet-above_tfidf,aplastic_planet-below_tfidf,aplastic_planet-ratio_tfidf,DebrisTracker-above_tfidf,DebrisTracker-below_tfidf,DebrisTracker-ratio_tfidf,globalalert-above_tfidf,globalalert-below_tfidf,globalalert-ratio_tfidf,JackieSavitz-above_tfidf,JackieSavitz-below_tfidf,JackieSavitz-ratio_tfidf,LifeWoutPlastic-above_tfidf,LifeWoutPlastic-below_tfidf,LifeWoutPlastic-ratio_tfidf,merijntinga-above_tfidf,merijntinga-below_tfidf,merijntinga-ratio_tfidf,MissionBlue-above_tfidf,MissionBlue-below_tfidf,MissionBlue-ratio_tfidf,NewPlasticsEcon-above_tfidf,NewPlasticsEcon-below_tfidf,NewPlasticsEcon-ratio_tfidf,oceana-above_tfidf,oceana-below_tfidf,oceana-ratio_tfidf,oceanfdn-above_tfidf,oceanfdn-below_tfidf,oceanfdn-ratio_tfidf,oceanunite-above_tfidf,oceanunite-below_tfidf,oceanunite-ratio_tfidf,Oceanwarrior-above_tfidf,Oceanwarrior-below_tfidf,Oceanwarrior-ratio_tfidf,OurOcean-above_tfidf,OurOcean-below_tfidf,OurOcean-ratio_tfidf,PlasticBank-above_tfidf,PlasticBank-below_tfidf,PlasticBank-ratio_tfidf,PlasticFreeJuly-above_tfidf,PlasticFreeJuly-below_tfidf,PlasticFreeJuly-ratio_tfidf,PlasticOceans-above_tfidf,PlasticOceans-below_tfidf,PlasticOceans-ratio_tfidf,PlasticOceansUS-above_tfidf,PlasticOceansUS-below_tfidf,PlasticOceansUS-ratio_tfidf,plasticpdise-above_tfidf,plasticpdise-below_tfidf,plasticpdise-ratio_tfidf,PlasticPollutes-above_tfidf,PlasticPollutes-below_tfidf,PlasticPollutes-ratio_tfidf,PlasticsBeyond-above_tfidf,PlasticsBeyond-below_tfidf,PlasticsBeyond-ratio_tfidf,plasticsoupfoun-above_tfidf,plasticsoupfoun-below_tfidf,plasticsoupfoun-ratio_tfidf,RethinkPlastic-above_tfidf,RethinkPlastic-below_tfidf,RethinkPlastic-ratio_tfidf,sascampaigns-above_tfidf,sascampaigns-below_tfidf,sascampaigns-ratio_tfidf,SylviaEarle-above_tfidf,SylviaEarle-below_tfidf,SylviaEarle-ratio_tfidf,TBPInnovate-above_tfidf,TBPInnovate-below_tfidf,TBPInnovate-ratio_tfidf,TheOceanCleanup-above_tfidf,TheOceanCleanup-below_tfidf,TheOceanCleanup-ratio_tfidf,ThePlasticWhale-above_tfidf,ThePlasticWhale-below_tfidf,ThePlasticWhale-ratio_tfidf,ALL-above_tfidf,ALL-below_tfidf,ALL-ratio_tfidf
2577,2577,0.0,14.77356118039666,0.0,0.0,26.78566709247076,0.0,6.689288275551829,20.067864826655487,0.3333333333333333,0.0,14.750511556019509,0.0,8.066207568006265,0.0,10.0,76.68888156013082,153.37776312026165,0.5,0.0,7.993619994827744,0.0,0.0,19.91439418135616,0.0,0.0,14.756142718819836,0.0,0.0,0.0,0.0,0.0,734.6834965149902,0.0,0.0,62.50916862328741,0.0,0.0,0.0,0.0,0.0,8.072779333169498,0.0,0.0,168.89127050117585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.933709116652658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.93921286343458,0.0,5.187075391435034,88.18028165439557,0.058823529411764705,0.0,14.776037194330975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.44037917208507,0.0,19.09425227055573,6.364750756851911,3.0,0.0,0.0,0.0,0.0,0.0,0.0,128.9690658211561,2403.9833869063496,0.053648068669527905
2578,2578,0.0,0.0,0.0,0.0,26.78566709247076,0.0,0.0,20.93091104401083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.600945628535598,0.0,0.0,0.0,0.0,0.0,32.30890313767881,0.0,7.634820677745543,0.0,10.0,0.0,26.760883865729753,0.0,0.0,20.945804031469166,0.0,0.0,14.771082097339855,0.0,7.3796321526095525,7.3796321526095525,1.0,0.0,26.783195668233965,0.0,0.0,14.767357701477726,0.0,0.0,7.9420068084898565,0.0,0.0,20.933709116652658,0.0,6.129672487616406,36.778034925698435,0.16666666666666669,0.0,13.560979855872521,0.0,0.0,8.071843149609158,0.0,0.0,20.93650458198927,0.0,0.0,8.081165777725433,0.0,0.0,13.848241266136803,0.0,0.0,14.75864037758965,0.0,0.0,7.983440063006542,0.0,0.0,0.0,0.0,0.0,13.683230952955183,0.0,0.0,14.777274052750112,0.0,21.833007950205136,407.5494817371625,0.053571428571428575
2579,2579,0.0,8.079927770758275,0.0,0.0,20.952296536708413,0.0,0.0,32.3307236211881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.28354690588301,0.0,0.0,0.0,0.0,0.0,8.071218539969863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.072779333169498,0.0,0.0,32.36327682872141,0.0,0.0,0.0,0.0,0.0,65.48520190442228,0.0,0.0,0.0,0.0,8.07558263667172,0.0,10.0,0.0,19.12507445948429,0.0,0.0,26.74219515395707,0.0,12.936018473794197,19.404027710691295,0.6666666666666667,0.0,20.94766046717197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.833007950205136,407.5494817371625,0.053571428571428575
2580,2580,0.0,0.0,0.0,0.0,14.77912790735527,0.0,0.0,0.0,0.0,0.0,20.909372009704768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.5727182857607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.248859627929911,7.248859627929911,1.0,0.0,20.933709116652658,0.0,13.953940696007221,6.9769703480036105,2.0,20.68420806200864,31.02631209301296,0.6666666666666666,0.0,400.93803169111914,0.0,0.0,8.0774471493312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.07246736935477,0.0,0.0,0.0,0.0,9.956912791464042,69.69838954024829,0.14285714285714288,0.0,0.0,0.0,0.0,0.0,0.0,55.61151325260242,1038.0815807152453,0.05357142857142857
2581,2581,0.0,239.13499251217047,0.0,0.0,97.62717094635165,0.0,0.0,71.63823262973239,0.0,12.244985619028773,30.612464047571933,0.39999999999999997,30.601487094754752,12.2405948379019,2.5,6.287548722823907,31.437743614119533,0.2,0.0,26.429302534831415,0.0,6.638131393785386,13.276262787570772,0.5,0.0,84.77807708368131,0.0,4.639088404191552,88.1426796796395,0.05263157894736842,4.580007766085848,146.56024851474714,0.03125,0.0,129.18717269514457,0.0,0.0,47.993973500400294,0.0,11.986675582979325,35.96002674893798,0.3333333333333333,0.0,154.8949136211155,0.0,5.997384489618972,41.981691427332805,0.14285714285714285,0.0,26.222849789479866,0.0,0.0,47.97659028697994,0.0,9.795057612647549,107.74563373912304,0.09090909090909091,4.834579778880948,62.84953712545232,0.07692307692307693,0.0,57.69258056615112,0.0,33.55524299725919,33.55524299725919,1.0,0.0,113.75044592131451,0.0,4.844679091388565,72.67018637082847,0.06666666666666667,0.0,125.17364161466551,0.0,0.0,95.74102059296193,0.0,0.0,19.95729848791108,0.0,3.545778610473263,187.92626635508293,0.018867924528301886,0.0,37.740148426241674,0.0,128.91820110371143,2408.191996617329,0.05353319057815847
2582,2582,0.0,62.50235747755895,0.0,0.0,89.2414624330832,0.0,0.0,37.70293900466199,0.0,11.74235676246696,41.09824866863436,0.2857142857142857,32.28384827786081,0.0,10.0,6.693013830932071,20.079041492796215,0.3333333333333333,0.0,14.600945628535598,0.0,0.0,7.736743682453495,0.0,0.0,109.56387390545405,0.0,0.0,13.883346994371195,0.0,0.0,26.760883865729753,0.0,0.0,93.42315374271,0.0,0.0,188.9579381937109,0.0,8.072779333169498,0.0,10.0,0.0,144.0912882844903,0.0,0.0,8.076826031298808,0.0,0.0,0.0,0.0,0.0,20.933709116652658,0.0,4.314382520978158,181.2040658810826,0.02380952380952381,0.0,0.0,0.0,5.673947876810788,56.73947876810787,0.1,17.866116946747898,147.39546481067015,0.12121212121212122,0.0,76.18951827354243,0.0,6.518655524960237,13.037311049920474,0.5,0.0,109.59134815192199,0.0,0.0,14.580585764893193,0.0,0.0,14.115795874823712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.6421459490421,1675.1876024227242,0.05351170568561873
2583,2583,0.0,340.00602884872455,0.0,0.0,62.53297447583131,0.0,5.302993914431939,79.54490871647909,0.06666666666666667,0.0,57.658178655756544,0.0,46.95186392536036,5.868982990670045,8.0,5.882083614715742,47.056668917725936,0.125,0.0,56.91034901833699,0.0,0.0,14.0871930037871,0.0,0.0,47.93421598632022,0.0,0.0,7.634820677745543,0.0,0.0,20.933709116652658,0.0,0.0,42.94245771738429,0.0,12.938500633591545,19.407750950387317,0.6666666666666666,6.463341420735398,25.853365682941593,0.25,5.443035948563124,70.75946733132061,0.07692307692307693,0.0,57.74240938304763,0.0,0.0,46.90052213448017,0.0,0.0,14.766736293984767,0.0,0.0,67.08811184260463,0.0,0.0,63.812940763450705,0.0,0.0,57.69258056615112,0.0,14.698179956949758,102.88725969864831,0.14285714285714285,0.0,52.95547080350293,0.0,0.0,34.95305006640175,0.0,4.981424915996454,104.60992323592554,0.04761904761904762,5.418490705545006,65.02188846654008,0.08333333333333333,0.0,25.459003027407643,0.0,6.751759147355731,209.30453356802767,0.03225806451612903,0.0,62.52277827550293,0.0,111.8654930486114,2098.809726721566,0.0532994923857868
2584,2584,0.0,26.77453363855354,0.0,0.0,26.78566709247076,0.0,0.0,26.757153102207315,0.0,6.458965046135599,25.835860184542398,0.25,19.37030896671649,12.913539311144326,1.5,5.681412919253591,56.814129192535916,0.09999999999999999,0.0,37.211163153598136,0.0,0.0,0.0,0.0,0.0,71.58149937260825,0.0,0.0,30.126913826557214,0.0,0.0,89.13613371943391,0.0,0.0,67.14768379243797,0.0,0.0,71.67860533298837,0.0,0.0,14.759264305219105,0.0,0.0,57.79508185184337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.076515327552329,0.0,0.0,97.49172949260031,0.0,0.0,0.0,0.0,0.0,8.071843149609158,0.0,12.263074000551772,30.657685001379427,0.4,0.0,84.93723288777043,0.0,0.0,19.55596657488071,0.0,0.0,20.92156524205998,0.0,5.786215485670323,46.289723885362584,0.125,0.0,7.751045117971802,0.0,5.7430031878094825,28.71501593904741,0.2,0.0,8.081784206935001,0.0,55.560808893138116,1043.308522548927,0.05325443786982248
2585,2585,0.0,0.0,0.0,0.0,32.3663661090174,0.0,6.689288275551829,20.067864826655487,0.3333333333333333,0.0,8.068402958569699,0.0,8.066207568006265,0.0,10.0,0.0,14.772322022984033,0.0,0.0,7.993619994827744,0.0,0.0,7.736743682453495,0.0,0.0,57.68633446975818,0.0,0.0,0.0,0.0,0.0,89.13613371943391,0.0,0.0,37.73272497957866,0.0,0.0,93.38969648400675,0.0,6.126869184114185,36.761215104685114,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.919692582823146,0.0,0.0,26.764611152845234,0.0,0.0,14.776037194330975,0.0,7.617267813628347,0.0,10.0,0.0,37.68424740076029,0.0,6.191680593778488,30.958402968892436,0.2,0.0,0.0,0.0,0.0,24.59387318367059,0.0,0.0,0.0,0.0,33.800434552530874,635.4481695875804,0.05319148936170213
2586,2586,0.0,0.0,0.0,0.0,32.3663661090174,0.0,0.0,32.3307236211881,0.0,0.0,67.0019557053804,0.0,0.0,14.746120774892637,0.0,0.0,0.0,0.0,0.0,200.98818513913875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.774799570529106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.076826031298808,0.0,0.0,7.9420068084898565,0.0,0.0,26.760883865729753,0.0,0.0,8.07558263667172,0.0,19.45059085020048,120.59366327124297,0.16129032258064516,0.0,0.0,0.0,19.671562114698332,228.19012053050065,0.08620689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.13084792856499,0.0,0.0,7.751045117971802,0.0,0.0,7.534762657037537,0.0,0.0,0.0,0.0,60.66939729946229,1140.584669229891,0.05319148936170213
2587,2587,0.0,20.943946446270495,0.0,0.0,8.08271113423758,0.0,0.0,8.07558263667172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.079308192051961,0.0,0.0,7.993619994827744,0.0,0.0,19.91439418135616,0.0,0.0,8.071218539969863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.07558263667172,0.0,0.0,7.473637108496206,0.0,0.0,14.757391938098426,0.0,0.0,0.0,0.0,0.0,8.081165777725433,0.0,0.0,0.0,0.0,8.07246736935477,0.0,10.0,0.0,7.983440063006542,0.0,0.0,7.751045117971802,0.0,0.0,0.0,0.0,0.0,8.081784206935001,0.0,8.359474487086773,158.83001525464869,0.052631578947368425
2588,2588,0.0,26.77453363855354,0.0,0.0,48.02615674046196,0.0,5.079850363117729,96.51715689923685,0.052631578947368425,18.829930468024934,18.829930468024934,1.0,8.066207568006265,0.0,10.0,0.0,8.079308192051961,0.0,0.0,61.55297194232311,0.0,0.0,0.0,0.0,0.0,8.071218539969863,0.0,0.0,0.0,0.0,0.0,20.933709116652658,0.0,0.0,20.945804031469166,0.0,0.0,37.721572560010905,0.0,5.993337791489663,41.953364540427636,0.14285714285714288,0.0,0.0,0.0,0.0,8.076826031298808,0.0,5.996096659434543,35.97657995660726,0.16666666666666666,0.0,14.766736293984767,0.0,8.07558263667172,0.0,10.0,0.0,0.0,0.0,0.0,93.2664850508339,0.0,0.0,37.71412608061886,0.0,3.711717925258412,289.5139981701561,0.01282051282051282,0.0,24.923893810033825,0.0,0.0,26.74469203293952,0.0,0.0,0.0,0.0,7.057897937411856,7.057897937411856,1.0,0.0,19.308451105108283,0.0,0.0,8.081784206935001,0.0,60.56889394092728,1150.8089848776183,0.052631578947368425
2589,2589,0.0,0.0,0.0,0.0,20.952296536708413,0.0,0.0,14.764870912223548,0.0,0.0,8.068402958569699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.600945628535598,0.0,0.0,0.0,0.0,0.0,8.071218539969863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.154094119231015,91.38684707307914,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.91361675194498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.93921286343458,0.0,12.936018473794197,19.404027710691295,0.6666666666666667,4.209964766817542,197.8683440404245,0.02127659574468085,5.8255083444002915,29.127541722001457,0.2,0.0,80.4662575237884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.406290107152316,748.7195120358939,0.052631578947368425
2590,2590,0.0,0.0,0.0,6.984098845569471,13.968197691138942,0.5,0.0,32.3307236211881,0.0,0.0,8.068402958569699,0.0,8.066207568006265,0.0,10.0,6.4698702796178615,25.879481118471446,0.25,0.0,7.993619994827744,0.0,0.0,0.0,0.0,0.0,32.30890313767881,0.0,0.0,7.634820677745543,0.0,0.0,71.6503576111803,0.0,0.0,8.080546965824498,0.0,5.881463651893654,47.05170921514923,0.125,0.0,8.072779333169498,0.0,0.0,20.95044296853082,0.0,0.0,0.0,0.0,0.0,7.9420068084898565,0.0,0.0,0.0,0.0,0.0,14.764870912223548,0.0,0.0,13.560979855872521,0.0,0.0,42.881531003876916,0.0,0.0,37.71412608061886,0.0,0.0,32.35863932645666,0.0,0.0,7.617267813628347,0.0,0.0,32.31514728460335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.683230952955183,0.0,0.0,0.0,0.0,27.892720503867533,529.9616895734831,0.052631578947368425
2591,2591,0.0,0.0,0.0,0.0,14.77912790735527,0.0,0.0,8.07558263667172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.772322022984033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.071218539969863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.35554526695199,0.0,0.0,8.078688229229872,0.0,7.3796321526095525,7.3796321526095525,1.0,0.0,0.0,0.0,0.0,8.076826031298808,0.0,0.0,0.0,0.0,0.0,8.076515327552329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.071843149609158,0.0,0.0,8.0774471493312,0.0,0.0,8.081165777725433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.751045117971802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.359474487086773,158.83001525464869,0.052631578947368425
2592,2592,0.0,8.079927770758275,0.0,0.0,8.08271113423758,0.0,0.0,0.0,0.0,0.0,14.750511556019509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.071218539969863,0.0,0.0,0.0,0.0,0.0,8.076515327552329,0.0,0.0,0.0,0.0,7.3855410486699276,7.3855410486699276,1.0,0.0,14.759264305219105,0.0,0.0,8.082093278178382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.071843149609158,0.0,0.0,0.0,0.0,0.0,14.776037194330975,0.0,0.0,13.848241266136803,0.0,0.0,20.92156524205998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.081784206935001,0.0,8.359474487086773,158.83001525464869,0.052631578947368425
2593,2593,0.0,14.77356118039666,0.0,0.0,0.0,0.0,0.0,89.12027797446356,0.0,0.0,20.909372009704768,0.0,0.0,0.0,0.0,7.386161011492017,7.386161011492017,1.0,0.0,56.91034901833699,0.0,0.0,7.736743682453495,0.0,0.0,32.30890313767881,0.0,0.0,7.634820677745543,0.0,0.0,20.933709116652658,0.0,0.0,57.77961872830453,0.0,0.0,26.76957547243993,0.0,0.0,14.759264305219105,0.0,0.0,20.95044296853082,0.0,0.0,8.076826031298808,0.0,0.0,7.9420068084898565,0.0,0.0,20.933709116652658,0.0,11.992282189983767,35.9768465699513,0.33333333333333337,0.0,0.0,0.0,0.0,14.757391938098426,0.0,0.0,8.0774471493312,0.0,0.0,26.77948566642217,0.0,6.9241206330684015,6.9241206330684015,1.0,0.0,32.31514728460335,0.0,0.0,14.580585764893193,0.0,6.141607205537701,24.566428822150804,0.25,0.0,13.683230952955183,0.0,0.0,8.081784206935001,0.0,33.75018287326337,641.253474592004,0.052631578947368425
2594,2594,0.0,97.57428704024485,0.0,0.0,0.0,0.0,0.0,8.07558263667172,0.0,0.0,20.909372009704768,0.0,0.0,0.0,0.0,0.0,14.772322022984033,0.0,0.0,0.0,0.0,0.0,7.736743682453495,0.0,6.684924178849973,20.05477253654992,0.3333333333333333,0.0,0.0,0.0,0.0,14.766736293984767,0.0,0.0,20.945804031469166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.777892195236873,0.0,14.767357701477726,0.0,10.0,0.0,0.0,0.0,0.0,8.076515327552329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.78060766967093,0.0,0.0,0.0,0.0,21.782586595255992,413.8691453098638,0.052631578947368425
2595,2595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.93091104401083,0.0,0.0,8.068402958569699,0.0,0.0,0.0,0.0,0.0,8.079308192051961,0.0,0.0,7.993619994827744,0.0,0.0,0.0,0.0,0.0,8.071218539969863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.078688229229872,0.0,0.0,26.745939888198432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9420068084898565,0.0,0.0,8.076515327552329,0.0,0.0,0.0,0.0,6.7804899279362605,6.7804899279362605,1.0,0.0,0.0,0.0,0.0,8.0774471493312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.751045117971802,0.0,0.0,0.0,0.0,0.0,14.777274052750112,0.0,8.359474487086773,158.83001525464869,0.052631578947368425
2596,2596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.07558263667172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.980695903383852,13.961391806767704,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.58149937260825,0.0,0.0,0.0,0.0,0.0,8.076515327552329,0.0,0.0,20.945804031469166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.777892195236873,0.0,0.0,0.0,0.0,0.0,7.9420068084898565,0.0,0.0,0.0,0.0,8.07558263667172,0.0,10.0,0.0,0.0,0.0,0.0,20.919692582823146,0.0,0.0,0.0,0.0,0.0,14.776037194330975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.07593937103291,0.0,0.0,7.751045117971802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.332654613053657,291.3204376480195,0.05263157894736842
