,tweet_id,name,screen_name,retweet_count,text,created_at,favourite_count,hashtags,status_count,location,source_device,retweet_text,quote_text,quote_screen_name
1233,927535775943659520,The Ocean Foundation,oceanfdn,2,RT @GEFBFP: #BlueCarbon in #Brunei climate pledge! @COP23 @UNFCCC #NDCs #Mangroves #ClimateChange #ClimateAction #REDD+ https://t.co/ny4yVU…,2017-11-06 13:58:56,0,"[{'text': 'BlueCarbon', 'indices': [12, 23]}, {'text': 'Brunei', 'indices': [27, 34]}, {'text': 'NDCs', 'indices': [66, 71]}, {'text': 'Mangroves', 'indices': [72, 82]}, {'text': 'ClimateChange', 'indices': [83, 97]}, {'text': 'ClimateAction', 'indices': [98, 112]}, {'text': 'REDD', 'indices': [113, 118]}]",7606,,Twitter Web Client,#BlueCarbon in #Brunei climate pledge! @COP23 @UNFCCC #NDCs #Mangroves #ClimateChange #ClimateAction #REDD+ https://t.co/ny4yVUekKD https://t.co/bS3kShN7kJ,None,None
1234,927525502511910913,The Ocean Foundation,oceanfdn,2,Coastal Ecosystems Are Our First Line of Defense Against Hurricanes https://t.co/2JdQk15rV4 https://t.co/QGAfZLkBc9,2017-11-06 13:18:07,7,[],7606,,Buffer,None,None,None
1235,927523215668318208,The Ocean Foundation,oceanfdn,1,Heartbreaking Video Shows Island-Wide Damage to Puerto Rico From Hurricane Maria https://t.co/0vyPAdZf4L https://t.co/0GD4Ix04m3,2017-11-06 13:09:01,1,[],7606,,Buffer,None,None,None
1236,927354905463017472,The Ocean Foundation,oceanfdn,0,Will marine sanctuaries become offshore drilling sites? https://t.co/gHXUhHs8Pc https://t.co/vzg5mjztpg,2017-11-06 02:00:13,3,[],7606,,Buffer,None,None,None
1237,927298472180572160,The Ocean Foundation,oceanfdn,1,We're heading to the water to deploy more #pH sensors! Dr. Max Kaplan of @OA_NOAA shows participants how to secure the equipment. https://t.co/0l5mKX2WsH,2017-11-05 22:15:58,7,"[{'text': 'pH', 'indices': [42, 45]}]",7606,,Twitter Web Client,None,None,None
1238,927236351942123521,The Ocean Foundation,oceanfdn,1,"Carbon Pollution Touched 800,000 Year Record in 2016, WMO Says https://t.co/rb0dw5NDuF https://t.co/mSDfmHLGaP",2017-11-05 18:09:08,5,[],7606,,Buffer,None,None,None
1239,927179198736855040,The Ocean Foundation,oceanfdn,0,To Karmenu Vella: stop mako sharks fishing before it’s too late! https://t.co/g7RviumZin https://t.co/wfJhHIzG0c,2017-11-05 14:22:01,0,[],7606,,Buffer,None,None,None
1240,927053015529304064,The Ocean Foundation,oceanfdn,2,"Thanks, @Columbia1938 for outfitting our trainers and participants with gear for our #OceanAcidification workshop that's been #TestedTough. https://t.co/g0x8Lc7wLK",2017-11-05 06:00:37,8,"[{'text': 'OceanAcidification', 'indices': [85, 104]}, {'text': 'TestedTough', 'indices': [126, 138]}]",7606,,Twitter Web Client,None,None,None
1241,926964536434941957,The Ocean Foundation,oceanfdn,2,This Restaurant Group Created A Carbon Footprint Calculator https://t.co/5z7rP4ejWQ via @FoodRepublic https://t.co/EOBikCULGO,2017-11-05 00:09:02,7,[],7606,,Buffer,None,None,None
1242,926831951587233792,The Ocean Foundation,oceanfdn,0,It was field deployment day for our #pH sensors at our #OceanAcidification Workshop here in #Fiji at #USP. https://t.co/kmjHoK1neo https://t.co/wpYIUDi4Gg,2017-11-04 15:22:11,4,"[{'text': 'pH', 'indices': [36, 39]}, {'text': 'OceanAcidification', 'indices': [55, 74]}, {'text': 'Fiji', 'indices': [92, 97]}, {'text': 'USP', 'indices': [101, 105]}]",7606,,Buffer,None,None,None
