Season,Round,GrandPrix,Circuit,DriverNumber,Position,Points,Nationality,Constructor,GridPosition,RaceResults,FullName
2000,10,Austrian Grand Prix,A1-Ring,6.0,21,0.0,Italian,Jordan,5,Collision,Jarno Trulli
2000,10,Austrian Grand Prix,A1-Ring,11.0,22,0.0,Italian,Benetton,8,Collision,Giancarlo Fisichella
2000,11,German Grand Prix,Hockenheimring,4.0,1,10.0,Brazilian,Ferrari,18,Finished,Rubens Barrichello
2000,11,German Grand Prix,Hockenheimring,1.0,2,6.0,Finnish,McLaren,4,Finished,Mika Häkkinen
2000,11,German Grand Prix,Hockenheimring,2.0,3,4.0,British,McLaren,1,Finished,David Coulthard
2000,11,German Grand Prix,Hockenheimring,10.0,4,3.0,British,Williams,16,Finished,Jenson Button
2000,11,German Grand Prix,Hockenheimring,17.0,5,2.0,Finnish,Sauber,15,Finished,Mika Salo
2000,11,German Grand Prix,Hockenheimring,18.0,6,1.0,Spanish,Arrows,5,Finished,Pedro de la Rosa
2000,11,German Grand Prix,Hockenheimring,9.0,7,0.0,German,Williams,14,Finished,Ralf Schumacher
2000,11,German Grand Prix,Hockenheimring,22.0,8,0.0,Canadian,BAR,9,Finished,Jacques Villeneuve
2000,11,German Grand Prix,Hockenheimring,6.0,9,0.0,Italian,Jordan,6,Finished,Jarno Trulli
2000,11,German Grand Prix,Hockenheimring,7.0,10,0.0,British,Jaguar,10,Finished,Eddie Irvine
2000,11,German Grand Prix,Hockenheimring,21.0,11,0.0,Argentine,Minardi,21,Finished,Gastón Mazzacane
2000,11,German Grand Prix,Hockenheimring,15.0,12,0.0,German,Prost,13,Alternator,Nick Heidfeld
2000,11,German Grand Prix,Hockenheimring,5.0,13,0.0,German,Jordan,17,Gearbox,Heinz-Harald Frentzen
2000,11,German Grand Prix,Hockenheimring,19.0,14,0.0,Dutch,Arrows,11,Spun off,Jos Verstappen
2000,11,German Grand Prix,Hockenheimring,23.0,15,0.0,Brazilian,BAR,12,Spun off,Ricardo Zonta
2000,11,German Grand Prix,Hockenheimring,20.0,16,0.0,Spanish,Minardi,22,Engine,Marc Gené
2000,11,German Grand Prix,Hockenheimring,12.0,17,0.0,Austrian,Benetton,7,Electrical,Alexander Wurz
2000,11,German Grand Prix,Hockenheimring,16.0,18,0.0,Brazilian,Sauber,19,Collision,Pedro Diniz
2000,11,German Grand Prix,Hockenheimring,14.0,19,0.0,French,Prost,20,Collision,Jean Alesi
2000,11,German Grand Prix,Hockenheimring,8.0,20,0.0,British,Jaguar,8,Gearbox,Johnny Herbert
2000,11,German Grand Prix,Hockenheimring,3.0,21,0.0,German,Ferrari,2,Collision,Michael Schumacher
2000,11,German Grand Prix,Hockenheimring,11.0,22,0.0,Italian,Benetton,3,Collision,Giancarlo Fisichella
2000,12,Hungarian Grand Prix,Hungaroring,1.0,1,10.0,Finnish,McLaren,3,Finished,Mika Häkkinen
2000,12,Hungarian Grand Prix,Hungaroring,3.0,2,6.0,German,Ferrari,1,Finished,Michael Schumacher
2000,12,Hungarian Grand Prix,Hungaroring,2.0,3,4.0,British,McLaren,2,Finished,David Coulthard
2000,12,Hungarian Grand Prix,Hungaroring,4.0,4,3.0,Brazilian,Ferrari,5,Finished,Rubens Barrichello
2000,12,Hungarian Grand Prix,Hungaroring,9.0,5,2.0,German,Williams,4,Finished,Ralf Schumacher
2000,12,Hungarian Grand Prix,Hungaroring,5.0,6,1.0,German,Jordan,6,Finished,Heinz-Harald Frentzen
2000,12,Hungarian Grand Prix,Hungaroring,6.0,7,0.0,Italian,Jordan,12,+1 Lap,Jarno Trulli
2000,12,Hungarian Grand Prix,Hungaroring,7.0,8,0.0,British,Jaguar,10,+1 Lap,Eddie Irvine
2000,12,Hungarian Grand Prix,Hungaroring,10.0,9,0.0,British,Williams,8,+1 Lap,Jenson Button
2000,12,Hungarian Grand Prix,Hungaroring,17.0,10,0.0,Finnish,Sauber,9,+1 Lap,Mika Salo
2000,12,Hungarian Grand Prix,Hungaroring,12.0,11,0.0,Austrian,Benetton,11,+1 Lap,Alexander Wurz
2000,12,Hungarian Grand Prix,Hungaroring,22.0,12,0.0,Canadian,BAR,16,+2 Laps,Jacques Villeneuve
2000,12,Hungarian Grand Prix,Hungaroring,19.0,13,0.0,Dutch,Arrows,20,+2 Laps,Jos Verstappen
2000,12,Hungarian Grand Prix,Hungaroring,23.0,14,0.0,Brazilian,BAR,18,+2 Laps,Ricardo Zonta
2000,12,Hungarian Grand Prix,Hungaroring,20.0,15,0.0,Spanish,Minardi,21,+3 Laps,Marc Gené
2000,12,Hungarian Grand Prix,Hungaroring,18.0,16,0.0,Spanish,Arrows,15,+4 Laps,Pedro de la Rosa
2000,12,Hungarian Grand Prix,Hungaroring,21.0,17,0.0,Argentine,Minardi,22,Engine,Gastón Mazzacane
2000,12,Hungarian Grand Prix,Hungaroring,8.0,18,0.0,British,Jaguar,17,Gearbox,Johnny Herbert
2000,12,Hungarian Grand Prix,Hungaroring,16.0,19,0.0,Brazilian,Sauber,13,Transmission,Pedro Diniz
2000,12,Hungarian Grand Prix,Hungaroring,11.0,20,0.0,Italian,Benetton,7,Brakes,Giancarlo Fisichella
2000,12,Hungarian Grand Prix,Hungaroring,15.0,21,0.0,German,Prost,19,Electrical,Nick Heidfeld
2000,12,Hungarian Grand Prix,Hungaroring,14.0,22,0.0,French,Prost,14,Suspension,Jean Alesi
2000,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,1.0,1,10.0,Finnish,McLaren,1,Finished,Mika Häkkinen
2000,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,3.0,2,6.0,German,Ferrari,4,Finished,Michael Schumacher
2000,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,9.0,3,4.0,German,Williams,6,Finished,Ralf Schumacher
2000,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,2.0,4,3.0,British,McLaren,5,Finished,David Coulthard
2000,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,10.0,5,2.0,British,Williams,3,Finished,Jenson Button
2000,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,5.0,6,1.0,German,Jordan,8,Finished,Heinz-Harald Frentzen
2000,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,22.0,7,0.0,Canadian,BAR,7,Finished,Jacques Villeneuve
2000,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,8.0,8,0.0,British,Jaguar,9,Finished,Johnny Herbert
2000,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,17.0,9,0.0,Finnish,Sauber,18,Finished,Mika Salo
2000,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,7.0,10,0.0,British,Jaguar,12,Finished,Eddie Irvine
2000,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,16.0,11,0.0,Brazilian,Sauber,15,Finished,Pedro Diniz
2000,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,23.0,12,0.0,Brazilian,BAR,13,+1 Lap,Ricardo Zonta
2000,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,12.0,13,0.0,Austrian,Benetton,19,+1 Lap,Alexander Wurz
2000,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,20.0,14,0.0,Spanish,Minardi,21,+1 Lap,Marc Gené
2000,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,19.0,15,0.0,Dutch,Arrows,20,+1 Lap,Jos Verstappen
2000,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,18.0,16,0.0,Spanish,Arrows,16,+2 Laps,Pedro de la Rosa
2000,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,21.0,17,0.0,Argentine,Minardi,22,+2 Laps,Gastón Mazzacane
2000,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,4.0,18,0.0,Brazilian,Ferrari,10,Fuel pressure,Rubens Barrichello
2000,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,14.0,19,0.0,French,Prost,17,Fuel pressure,Jean Alesi
2000,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,15.0,20,0.0,German,Prost,14,Engine,Nick Heidfeld
2000,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,11.0,21,0.0,Italian,Benetton,11,Electrical,Giancarlo Fisichella
2000,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,6.0,22,0.0,Italian,Jordan,2,Collision,Jarno Trulli
2000,14,Italian Grand Prix,Autodromo Nazionale di Monza,3.0,1,10.0,German,Ferrari,1,Finished,Michael Schumacher
2000,14,Italian Grand Prix,Autodromo Nazionale di Monza,1.0,2,6.0,Finnish,McLaren,3,Finished,Mika Häkkinen
2000,14,Italian Grand Prix,Autodromo Nazionale di Monza,9.0,3,4.0,German,Williams,7,Finished,Ralf Schumacher
2000,14,Italian Grand Prix,Autodromo Nazionale di Monza,19.0,4,3.0,Dutch,Arrows,11,Finished,Jos Verstappen
2000,14,Italian Grand Prix,Autodromo Nazionale di Monza,12.0,5,2.0,Austrian,Benetton,13,Finished,Alexander Wurz
2000,14,Italian Grand Prix,Autodromo Nazionale di Monza,23.0,6,1.0,Brazilian,BAR,17,Finished,Ricardo Zonta
2000,14,Italian Grand Prix,Autodromo Nazionale di Monza,17.0,7,0.0,Finnish,Sauber,15,+1 Lap,Mika Salo
2000,14,Italian Grand Prix,Autodromo Nazionale di Monza,16.0,8,0.0,Brazilian,Sauber,16,+1 Lap,Pedro Diniz
2000,14,Italian Grand Prix,Autodromo Nazionale di Monza,20.0,9,0.0,Spanish,Minardi,21,+1 Lap,Marc Gené
2000,14,Italian Grand Prix,Autodromo Nazionale di Monza,21.0,10,0.0,Argentine,Minardi,22,+1 Lap,Gastón Mazzacane
2000,14,Italian Grand Prix,Autodromo Nazionale di Monza,11.0,11,0.0,Italian,Benetton,9,+1 Lap,Giancarlo Fisichella
2000,14,Italian Grand Prix,Autodromo Nazionale di Monza,14.0,12,0.0,French,Prost,19,+2 Laps,Jean Alesi
2000,14,Italian Grand Prix,Autodromo Nazionale di Monza,15.0,13,0.0,German,Prost,20,Spun off,Nick Heidfeld
2000,14,Italian Grand Prix,Autodromo Nazionale di Monza,22.0,14,0.0,Canadian,BAR,4,Electrical,Jacques Villeneuve
2000,14,Italian Grand Prix,Autodromo Nazionale di Monza,10.0,15,0.0,British,Williams,12,Spun off,Jenson Button
2000,14,Italian Grand Prix,Autodromo Nazionale di Monza,8.0,16,0.0,British,Jaguar,18,Collision,Johnny Herbert
2000,14,Italian Grand Prix,Autodromo Nazionale di Monza,4.0,17,0.0,Brazilian,Ferrari,2,Collision,Rubens Barrichello
2000,14,Italian Grand Prix,Autodromo Nazionale di Monza,2.0,18,0.0,British,McLaren,5,Collision,David Coulthard
2000,14,Italian Grand Prix,Autodromo Nazionale di Monza,6.0,19,0.0,Italian,Jordan,6,Collision,Jarno Trulli
2000,14,Italian Grand Prix,Autodromo Nazionale di Monza,5.0,20,0.0,German,Jordan,8,Collision,Heinz-Harald Frentzen
2000,14,Italian Grand Prix,Autodromo Nazionale di Monza,18.0,21,0.0,Spanish,Arrows,10,Collision,Pedro de la Rosa
2000,14,Italian Grand Prix,Autodromo Nazionale di Monza,7.0,22,0.0,British,Jaguar,14,Spun off,Eddie Irvine
2000,15,United States Grand Prix,Indianapolis Motor Speedway,3.0,1,10.0,German,Ferrari,1,Finished,Michael Schumacher
2000,15,United States Grand Prix,Indianapolis Motor Speedway,4.0,2,6.0,Brazilian,Ferrari,4,Finished,Rubens Barrichello
2000,15,United States Grand Prix,Indianapolis Motor Speedway,5.0,3,4.0,German,Jordan,7,Finished,Heinz-Harald Frentzen
2000,15,United States Grand Prix,Indianapolis Motor Speedway,22.0,4,3.0,Canadian,BAR,8,Finished,Jacques Villeneuve
2000,15,United States Grand Prix,Indianapolis Motor Speedway,2.0,5,2.0,British,McLaren,2,Finished,David Coulthard
2000,15,United States Grand Prix,Indianapolis Motor Speedway,23.0,6,1.0,Brazilian,BAR,12,Finished,Ricardo Zonta
2000,15,United States Grand Prix,Indianapolis Motor Speedway,7.0,7,0.0,British,Jaguar,17,Finished,Eddie Irvine
2000,15,United States Grand Prix,Indianapolis Motor Speedway,16.0,8,0.0,Brazilian,Sauber,9,+1 Lap,Pedro Diniz
2000,15,United States Grand Prix,Indianapolis Motor Speedway,15.0,9,0.0,German,Prost,16,+1 Lap,Nick Heidfeld
2000,15,United States Grand Prix,Indianapolis Motor Speedway,12.0,10,0.0,Austrian,Benetton,11,+1 Lap,Alexander Wurz
2000,15,United States Grand Prix,Indianapolis Motor Speedway,8.0,11,0.0,British,Jaguar,19,+1 Lap,Johnny Herbert
2000,15,United States Grand Prix,Indianapolis Motor Speedway,20.0,12,0.0,Spanish,Minardi,22,+1 Lap,Marc Gené
2000,15,United States Grand Prix,Indianapolis Motor Speedway,14.0,13,0.0,French,Prost,20,Engine,Jean Alesi
2000,15,United States Grand Prix,Indianapolis Motor Speedway,21.0,14,0.0,Argentine,Minardi,21,Engine,Gastón Mazzacane
2000,15,United States Grand Prix,Indianapolis Motor Speedway,9.0,15,0.0,German,Williams,10,Engine,Ralf Schumacher
2000,15,United States Grand Prix,Indianapolis Motor Speedway,18.0,16,0.0,Spanish,Arrows,18,Gearbox,Pedro de la Rosa
2000,15,United States Grand Prix,Indianapolis Motor Speedway,11.0,17,0.0,Italian,Benetton,15,Engine,Giancarlo Fisichella
2000,15,United States Grand Prix,Indianapolis Motor Speedway,19.0,18,0.0,Dutch,Arrows,13,Brakes,Jos Verstappen
2000,15,United States Grand Prix,Indianapolis Motor Speedway,1.0,19,0.0,Finnish,McLaren,3,Engine,Mika Häkkinen
2000,15,United States Grand Prix,Indianapolis Motor Speedway,17.0,20,0.0,Finnish,Sauber,14,Spun off,Mika Salo
2000,15,United States Grand Prix,Indianapolis Motor Speedway,10.0,21,0.0,British,Williams,6,Engine,Jenson Button
2000,15,United States Grand Prix,Indianapolis Motor Speedway,6.0,22,0.0,Italian,Jordan,5,Collision,Jarno Trulli
2000,16,Japanese Grand Prix,Suzuka Circuit,3.0,1,10.0,German,Ferrari,1,Finished,Michael Schumacher
2000,16,Japanese Grand Prix,Suzuka Circuit,1.0,2,6.0,Finnish,McLaren,2,Finished,Mika Häkkinen
2000,16,Japanese Grand Prix,Suzuka Circuit,2.0,3,4.0,British,McLaren,3,Finished,David Coulthard
2000,16,Japanese Grand Prix,Suzuka Circuit,4.0,4,3.0,Brazilian,Ferrari,4,Finished,Rubens Barrichello
2000,16,Japanese Grand Prix,Suzuka Circuit,10.0,5,2.0,British,Williams,5,Finished,Jenson Button
2000,16,Japanese Grand Prix,Suzuka Circuit,22.0,6,1.0,Canadian,BAR,9,+1 Lap,Jacques Villeneuve
2000,16,Japanese Grand Prix,Suzuka Circuit,8.0,7,0.0,British,Jaguar,10,+1 Lap,Johnny Herbert
2000,16,Japanese Grand Prix,Suzuka Circuit,7.0,8,0.0,British,Jaguar,7,+1 Lap,Eddie Irvine
2000,16,Japanese Grand Prix,Suzuka Circuit,23.0,9,0.0,Brazilian,BAR,18,+1 Lap,Ricardo Zonta
2000,16,Japanese Grand Prix,Suzuka Circuit,17.0,10,0.0,Finnish,Sauber,19,+1 Lap,Mika Salo
2000,16,Japanese Grand Prix,Suzuka Circuit,16.0,11,0.0,Brazilian,Sauber,20,+1 Lap,Pedro Diniz
2000,16,Japanese Grand Prix,Suzuka Circuit,18.0,12,0.0,Spanish,Arrows,13,+1 Lap,Pedro de la Rosa
2000,16,Japanese Grand Prix,Suzuka Circuit,6.0,13,0.0,Italian,Jordan,15,+1 Lap,Jarno Trulli
2000,16,Japanese Grand Prix,Suzuka Circuit,11.0,14,0.0,Italian,Benetton,12,+1 Lap,Giancarlo Fisichella
2000,16,Japanese Grand Prix,Suzuka Circuit,21.0,15,0.0,Argentine,Minardi,22,+2 Laps,Gastón Mazzacane
2000,16,Japanese Grand Prix,Suzuka Circuit,20.0,16,0.0,Spanish,Minardi,21,Engine,Marc Gené
2000,16,Japanese Grand Prix,Suzuka Circuit,9.0,17,0.0,German,Williams,6,Spun off,Ralf Schumacher
2000,16,Japanese Grand Prix,Suzuka Circuit,15.0,18,0.0,German,Prost,16,Suspension,Nick Heidfeld
2000,16,Japanese Grand Prix,Suzuka Circuit,12.0,19,0.0,Austrian,Benetton,11,Spun off,Alexander Wurz
2000,16,Japanese Grand Prix,Suzuka Circuit,5.0,20,0.0,German,Jordan,8,Hydraulics,Heinz-Harald Frentzen
2000,16,Japanese Grand Prix,Suzuka Circuit,14.0,21,0.0,French,Prost,17,Engine,Jean Alesi
2000,16,Japanese Grand Prix,Suzuka Circuit,19.0,22,0.0,Dutch,Arrows,14,Electrical,Jos Verstappen
2000,17,Malaysian Grand Prix,Sepang International Circuit,3.0,1,10.0,German,Ferrari,1,Finished,Michael Schumacher
2000,17,Malaysian Grand Prix,Sepang International Circuit,2.0,2,6.0,British,McLaren,3,Finished,David Coulthard
2000,17,Malaysian Grand Prix,Sepang International Circuit,4.0,3,4.0,Brazilian,Ferrari,4,Finished,Rubens Barrichello
2000,17,Malaysian Grand Prix,Sepang International Circuit,1.0,4,3.0,Finnish,McLaren,2,Finished,Mika Häkkinen
2000,17,Malaysian Grand Prix,Sepang International Circuit,22.0,5,2.0,Canadian,BAR,6,Finished,Jacques Villeneuve
2000,17,Malaysian Grand Prix,Sepang International Circuit,7.0,6,1.0,British,Jaguar,7,Finished,Eddie Irvine
2000,17,Malaysian Grand Prix,Sepang International Circuit,12.0,7,0.0,Austrian,Benetton,5,Finished,Alexander Wurz
2000,17,Malaysian Grand Prix,Sepang International Circuit,17.0,8,0.0,Finnish,Sauber,17,+1 Lap,Mika Salo
2000,17,Malaysian Grand Prix,Sepang International Circuit,11.0,9,0.0,Italian,Benetton,13,+1 Lap,Giancarlo Fisichella
2000,17,Malaysian Grand Prix,Sepang International Circuit,19.0,10,0.0,Dutch,Arrows,15,+1 Lap,Jos Verstappen
2000,17,Malaysian Grand Prix,Sepang International Circuit,14.0,11,0.0,French,Prost,18,+1 Lap,Jean Alesi
2000,17,Malaysian Grand Prix,Sepang International Circuit,6.0,12,0.0,Italian,Jordan,9,+1 Lap,Jarno Trulli
2000,17,Malaysian Grand Prix,Sepang International Circuit,21.0,13,0.0,Argentine,Minardi,22,Engine,Gastón Mazzacane
2000,17,Malaysian Grand Prix,Sepang International Circuit,8.0,14,0.0,British,Jaguar,12,Suspension,Johnny Herbert
2000,17,Malaysian Grand Prix,Sepang International Circuit,23.0,15,0.0,Brazilian,BAR,11,Engine,Ricardo Zonta
2000,17,Malaysian Grand Prix,Sepang International Circuit,9.0,16,0.0,German,Williams,8,Engine,Ralf Schumacher
2000,17,Malaysian Grand Prix,Sepang International Circuit,20.0,17,0.0,Spanish,Minardi,21,Wheel,Marc Gené
2000,17,Malaysian Grand Prix,Sepang International Circuit,10.0,18,0.0,British,Williams,16,Engine,Jenson Button
2000,17,Malaysian Grand Prix,Sepang International Circuit,5.0,19,0.0,German,Jordan,10,Electrical,Heinz-Harald Frentzen
2000,17,Malaysian Grand Prix,Sepang International Circuit,18.0,20,0.0,Spanish,Arrows,14,Collision,Pedro de la Rosa
2000,17,Malaysian Grand Prix,Sepang International Circuit,15.0,21,0.0,German,Prost,19,Collision,Nick Heidfeld
2000,17,Malaysian Grand Prix,Sepang International Circuit,16.0,22,0.0,Brazilian,Sauber,20,Collision,Pedro Diniz
2001,1,Australian Grand Prix,Albert Park Grand Prix Circuit,1.0,1,10.0,German,Ferrari,1,Finished,Michael Schumacher
2001,1,Australian Grand Prix,Albert Park Grand Prix Circuit,4.0,2,6.0,British,McLaren,6,Finished,David Coulthard
2001,1,Australian Grand Prix,Albert Park Grand Prix Circuit,2.0,3,4.0,Brazilian,Ferrari,2,Finished,Rubens Barrichello
2001,1,Australian Grand Prix,Albert Park Grand Prix Circuit,16.0,4,3.0,German,Sauber,10,Finished,Nick Heidfeld
2001,1,Australian Grand Prix,Albert Park Grand Prix Circuit,11.0,5,2.0,German,Jordan,4,Finished,Heinz-Harald Frentzen
2001,1,Australian Grand Prix,Albert Park Grand Prix Circuit,17.0,6,1.0,Finnish,Sauber,13,Finished,Kimi Räikkönen
2001,1,Australian Grand Prix,Albert Park Grand Prix Circuit,9.0,7,0.0,French,BAR,9,Finished,Olivier Panis
2001,1,Australian Grand Prix,Albert Park Grand Prix Circuit,19.0,8,0.0,Brazilian,Jaguar,21,+1 Lap,Luciano Burti
2001,1,Australian Grand Prix,Albert Park Grand Prix Circuit,22.0,9,0.0,French,Prost,14,+1 Lap,Jean Alesi
2001,1,Australian Grand Prix,Albert Park Grand Prix Circuit,14.0,10,0.0,Dutch,Arrows,15,+1 Lap,Jos Verstappen
2001,1,Australian Grand Prix,Albert Park Grand Prix Circuit,18.0,11,0.0,British,Jaguar,12,+1 Lap,Eddie Irvine
2001,1,Australian Grand Prix,Albert Park Grand Prix Circuit,21.0,12,0.0,Spanish,Minardi,19,+2 Laps,Fernando Alonso
2001,1,Australian Grand Prix,Albert Park Grand Prix Circuit,7.0,13,0.0,Italian,Benetton,17,+3 Laps,Giancarlo Fisichella
2001,1,Australian Grand Prix,Albert Park Grand Prix Circuit,8.0,14,0.0,British,Benetton,16,Electrical,Jenson Button
2001,1,Australian Grand Prix,Albert Park Grand Prix Circuit,6.0,15,0.0,Colombian,Williams,11,Engine,Juan Pablo Montoya
2001,1,Australian Grand Prix,Albert Park Grand Prix Circuit,12.0,16,0.0,Italian,Jordan,7,Engine,Jarno Trulli
2001,1,Australian Grand Prix,Albert Park Grand Prix Circuit,3.0,17,0.0,Finnish,McLaren,3,Suspension,Mika Häkkinen
2001,1,Australian Grand Prix,Albert Park Grand Prix Circuit,5.0,18,0.0,German,Williams,5,Collision,Ralf Schumacher
2001,1,Australian Grand Prix,Albert Park Grand Prix Circuit,10.0,19,0.0,Canadian,BAR,8,Collision,Jacques Villeneuve
2001,1,Australian Grand Prix,Albert Park Grand Prix Circuit,20.0,20,0.0,Brazilian,Minardi,22,Battery,Tarso Marques
2001,1,Australian Grand Prix,Albert Park Grand Prix Circuit,15.0,21,0.0,Brazilian,Arrows,18,Spun off,Enrique Bernoldi
2001,1,Australian Grand Prix,Albert Park Grand Prix Circuit,23.0,22,0.0,Argentine,Prost,20,Brakes,Gastón Mazzacane
2001,2,Malaysian Grand Prix,Sepang International Circuit,1.0,1,10.0,German,Ferrari,1,Finished,Michael Schumacher
2001,2,Malaysian Grand Prix,Sepang International Circuit,2.0,2,6.0,Brazilian,Ferrari,2,Finished,Rubens Barrichello
2001,2,Malaysian Grand Prix,Sepang International Circuit,4.0,3,4.0,British,McLaren,8,Finished,David Coulthard
2001,2,Malaysian Grand Prix,Sepang International Circuit,11.0,4,3.0,German,Jordan,9,Finished,Heinz-Harald Frentzen
2001,2,Malaysian Grand Prix,Sepang International Circuit,5.0,5,2.0,German,Williams,3,Finished,Ralf Schumacher
2001,2,Malaysian Grand Prix,Sepang International Circuit,3.0,6,1.0,Finnish,McLaren,4,Finished,Mika Häkkinen
2001,2,Malaysian Grand Prix,Sepang International Circuit,14.0,7,0.0,Dutch,Arrows,18,Finished,Jos Verstappen
2001,2,Malaysian Grand Prix,Sepang International Circuit,12.0,8,0.0,Italian,Jordan,5,+1 Lap,Jarno Trulli
2001,2,Malaysian Grand Prix,Sepang International Circuit,22.0,9,0.0,French,Prost,13,+1 Lap,Jean Alesi
2001,2,Malaysian Grand Prix,Sepang International Circuit,19.0,10,0.0,Brazilian,Jaguar,15,+1 Lap,Luciano Burti
2001,2,Malaysian Grand Prix,Sepang International Circuit,8.0,11,0.0,British,Benetton,17,+2 Laps,Jenson Button
2001,2,Malaysian Grand Prix,Sepang International Circuit,23.0,12,0.0,Argentine,Prost,19,+2 Laps,Gastón Mazzacane
2001,2,Malaysian Grand Prix,Sepang International Circuit,21.0,13,0.0,Spanish,Minardi,21,+3 Laps,Fernando Alonso
2001,2,Malaysian Grand Prix,Sepang International Circuit,20.0,14,0.0,Brazilian,Minardi,20,+4 Laps,Tarso Marques
2001,2,Malaysian Grand Prix,Sepang International Circuit,7.0,15,0.0,Italian,Benetton,16,Fuel pressure,Giancarlo Fisichella
2001,2,Malaysian Grand Prix,Sepang International Circuit,10.0,16,0.0,Canadian,BAR,7,Spun off,Jacques Villeneuve
2001,2,Malaysian Grand Prix,Sepang International Circuit,16.0,17,0.0,German,Sauber,11,Spun off,Nick Heidfeld
2001,2,Malaysian Grand Prix,Sepang International Circuit,15.0,18,0.0,Brazilian,Arrows,22,Spun off,Enrique Bernoldi
2001,2,Malaysian Grand Prix,Sepang International Circuit,6.0,19,0.0,Colombian,Williams,6,Spun off,Juan Pablo Montoya
2001,2,Malaysian Grand Prix,Sepang International Circuit,18.0,20,0.0,British,Jaguar,12,Water leak,Eddie Irvine
2001,2,Malaysian Grand Prix,Sepang International Circuit,9.0,21,0.0,French,BAR,10,Oil leak,Olivier Panis
2001,2,Malaysian Grand Prix,Sepang International Circuit,17.0,22,0.0,Finnish,Sauber,14,Driveshaft,Kimi Räikkönen
2001,3,Brazilian Grand Prix,Autódromo José Carlos Pace,4.0,1,10.0,British,McLaren,5,Finished,David Coulthard
2001,3,Brazilian Grand Prix,Autódromo José Carlos Pace,1.0,2,6.0,German,Ferrari,1,Finished,Michael Schumacher
2001,3,Brazilian Grand Prix,Autódromo José Carlos Pace,16.0,3,4.0,German,Sauber,9,+1 Lap,Nick Heidfeld
2001,3,Brazilian Grand Prix,Autódromo José Carlos Pace,9.0,4,3.0,French,BAR,11,+1 Lap,Olivier Panis
2001,3,Brazilian Grand Prix,Autódromo José Carlos Pace,12.0,5,2.0,Italian,Jordan,7,+1 Lap,Jarno Trulli
2001,3,Brazilian Grand Prix,Autódromo José Carlos Pace,7.0,6,1.0,Italian,Benetton,18,+1 Lap,Giancarlo Fisichella
2001,3,Brazilian Grand Prix,Autódromo José Carlos Pace,10.0,7,0.0,Canadian,BAR,12,+1 Lap,Jacques Villeneuve
2001,3,Brazilian Grand Prix,Autódromo José Carlos Pace,22.0,8,0.0,French,Prost,15,+1 Lap,Jean Alesi
2001,3,Brazilian Grand Prix,Autódromo José Carlos Pace,20.0,9,0.0,Brazilian,Minardi,22,+3 Laps,Tarso Marques
2001,3,Brazilian Grand Prix,Autódromo José Carlos Pace,8.0,10,0.0,British,Benetton,20,+7 Laps,Jenson Button
2001,3,Brazilian Grand Prix,Autódromo José Carlos Pace,11.0,11,0.0,German,Jordan,8,Electrical,Heinz-Harald Frentzen
